AvgSpotLen	BioSample	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	LibraryLayout	Library_Name	MBases	MBytes	Run	SRA_Sample	Sample_Name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	Instrument	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study
149	SAMN10609254	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5158297	0	PAIRED	PGT-115308	267	80	SRR8347062	SRS4168070	Blue_Magoo__PGT-115308	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10609750	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5158298	0	PAIRED	PGT-179975	101	30	SRR8347061	SRS4168071	Sample_A__PGT-179975	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10609748	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5158299	0	PAIRED	PGT-179973	231	70	SRR8347060	SRS4168073	EmeraldMask__PGT-179973	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10609749	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5158300	0	PAIRED	PGT-179974	70	21	SRR8347059	SRS4168072	Sunset_Sherbert_B__PGT-179974	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
143	SAMN10609752	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5158301	0	PAIRED	PGT-179977	68	22	SRR8347058	SRS4168074	Jack_Herer_1__PGT-179977	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10609071	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5158302	0	PAIRED	PGT-108284	256	70	SRR8347057	SRS4168075	Unknown_12__PGT-108284	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10609072	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5158303	0	PAIRED	PGT-108285	247	71	SRR8347056	SRS4168076	Unknown_9__PGT-108285	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10609069	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5158304	0	PAIRED	PGT-108282	212	61	SRR8347055	SRS4168077	Orange_Rose__PGT-108282	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611409	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159980	0	PAIRED	PGT-193113	139	38	SRR8349099	SRS4169346	Chemdog_Sour_Diesel__PGT-193113	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611408	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159981	0	PAIRED	PGT-193112	279	76	SRR8349098	SRS4169347	BBK__PGT-193112	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611407	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159982	0	PAIRED	PGT-193111	208	56	SRR8349097	SRS4169348	BD__PGT-193111	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611406	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159983	0	PAIRED	PGT-193109	180	49	SRR8349096	SRS4169349	Purple_Train_Wreck__PGT-193109	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611405	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159984	0	PAIRED	PGT-193108	281	79	SRR8349095	SRS4169350	Omega_Dog__PGT-193108	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611404	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159985	0	PAIRED	PGT-193107	157	43	SRR8349094	SRS4169351	Ebola_7__PGT-193107	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611403	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159986	0	PAIRED	PGT-193106	123	35	SRR8349093	SRS4169352	Dead_Head_OG__PGT-193106	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611412	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159987	0	PAIRED	PGT-193116	262	73	SRR8349092	SRS4169353	Red_Bikini__PGT-193116	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611411	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159988	0	PAIRED	PGT-193115	147	41	SRR8349091	SRS4169354	Hagalolo__PGT-193115	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
151	SAMN10611792	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159989	0	PAIRED	PGT-87983	41	11	SRR8349090	SRS4169355	Candyland__PGT-87983	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611791	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159990	0	PAIRED	PGT-87982	21	6	SRR8349089	SRS4169356	Goji_OG__PGT-87982	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611784	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159991	0	PAIRED	PGT-87975	48	12	SRR8349088	SRS4169357	Girl_Scout_Cookies_Forum__PGT-87975	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
151	SAMN10611783	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159992	0	PAIRED	PGT-87974	48	13	SRR8349087	SRS4169358	Blueberry_Cookies__PGT-87974	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
151	SAMN10611786	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159993	0	PAIRED	PGT-87977	61	16	SRR8349086	SRS4169359	Voodoo_Chile__PGT-87977	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
151	SAMN10611785	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159994	0	PAIRED	PGT-87976	59	15	SRR8349085	SRS4169360	Blueberry_Cough__PGT-87976	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611788	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159995	0	PAIRED	PGT-87979	76	21	SRR8349084	SRS4169361	Tangie__PGT-87979	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611787	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159996	0	PAIRED	PGT-87978	103	28	SRR8349083	SRS4169362	TJs_CBD__PGT-87978	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
151	SAMN10611790	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159997	0	PAIRED	PGT-87981	77	21	SRR8349082	SRS4169363	OGKB__PGT-87981	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611789	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159998	0	PAIRED	PGT-87980	62	17	SRR8349081	SRS4169364	Nuken__PGT-87980	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611721	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5159999	0	PAIRED	PGT-54024	290	82	SRR8349080	SRS4169365	Trident__PGT-54024	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611722	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160000	0	PAIRED	PGT-54025	116	34	SRR8349079	SRS4169366	Key_Lime_Pie__PGT-54025	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611717	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160001	0	PAIRED	PGT-54018	128	38	SRR8349078	SRS4169367	Red_Congolese__PGT-54018	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611718	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160002	0	PAIRED	PGT-54021	251	71	SRR8349077	SRS4169368	AC-DC__PGT-54021	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611719	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160003	0	PAIRED	PGT-54022	273	79	SRR8349076	SRS4169369	Diamond_OG__PGT-54022	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611720	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160004	0	PAIRED	PGT-54023	300	79	SRR8349075	SRS4169370	Trainwreck__PGT-54023	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611713	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160005	0	PAIRED	PGT-53941	141	41	SRR8349074	SRS4169371	Vortex__PGT-53941	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611714	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160006	0	PAIRED	PGT-53943	148	44	SRR8349073	SRS4169372	Space_Dude__PGT-53943	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611715	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160007	0	PAIRED	PGT-53964	136	40	SRR8349072	SRS4169373	Ethos_Black_Fire_F-2_Male__PGT-53964	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611716	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160008	0	PAIRED	PGT-53965	125	35	SRR8349071	SRS4169374	Sunset_Sherbert__PGT-53965	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611640	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160009	0	PAIRED	PGT-33840	196	58	SRR8349070	SRS4169375	Wookies__PGT-33840	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611639	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160010	0	PAIRED	PGT-33839	276	84	SRR8349069	SRS4169376	The_Clone_Zone__PGT-33839	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611638	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160011	0	PAIRED	PGT-33838	219	65	SRR8349068	SRS4169377	Cinderellas_Dream__PGT-33838	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611637	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160012	0	PAIRED	PGT-33837	218	66	SRR8349067	SRS4169378	PR_Kush__PGT-33837	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611636	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160013	0	PAIRED	PGT-33836	301	88	SRR8349066	SRS4169379	Charlie_Girl__PGT-33836	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611635	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160014	0	PAIRED	PGT-33835	320	92	SRR8349065	SRS4169380	Millennium_OG__PGT-33835	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611634	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160015	0	PAIRED	PGT-33834	283	81	SRR8349064	SRS4169381	Space_Oddity__PGT-33834	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611633	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160016	0	PAIRED	PGT-33833	265	77	SRR8349063	SRS4169382	Banana_Master__PGT-33833	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611642	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160017	0	PAIRED	PGT-33842	222	67	SRR8349062	SRS4169383	Afghan_Ooey_Gooey__PGT-33842	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611641	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160018	0	PAIRED	PGT-33841	216	65	SRR8349061	SRS4169384	Heavy_Ooey_Gooey__PGT-33841	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611490	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160019	0	PAIRED	PGT-198220	149	39	SRR8349060	SRS4169385	BG_Diesel_2__PGT-198220	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611489	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160020	0	PAIRED	PGT-198218	114	30	SRR8349059	SRS4169386	Gold_Colombian_x_Michoacan_x_Mazari-Shiriff_78_May_Valley_Colombian_Gold__PGT-198218	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611563	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160021	0	PAIRED	PGT-20133	134	47	SRR8349058	SRS4169387	Cannatsujah-_10__PGT-20133	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611488	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160022	0	PAIRED	PGT-198217	151	40	SRR8349057	SRS4169388	80s-90s_Afghan_Skunk__PGT-198217	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611487	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160023	0	PAIRED	PGT-198216	91	24	SRR8349056	SRS4169389	Santa_Cruz_Highland_Oaxaca_Gold_86__PGT-198216	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611486	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160024	0	PAIRED	PGT-198215	100	27	SRR8349055	SRS4169390	Erie_Cascade_OG__PGT-198215	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611485	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160025	0	PAIRED	PGT-198214	112	29	SRR8349054	SRS4169391	Green_Lantern__PGT-198214	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611484	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160026	0	PAIRED	PGT-198213	136	37	SRR8349053	SRS4169392	Holy_Shit__PGT-198213	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611569	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160027	0	PAIRED	PGT-20139	93	32	SRR8349052	SRS4169393	Cannatsujah_4__PGT-20139	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611831	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160028	0	PAIRED	PGT-88211	51	13	SRR8349051	SRS4169394	AMERICAN_FERAL__PGT-88211	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611832	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160029	0	PAIRED	PGT-88212	96	25	SRR8349050	SRS4169395	BG_Orange_Afghani__PGT-88212	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611814	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160030	0	PAIRED	PGT-88193	86	22	SRR8349049	SRS4169396	Chem_Dawg_x_OG__PGT-88193	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
151	SAMN10611823	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160031	0	PAIRED	PGT-88202	62	17	SRR8349048	SRS4169397	Black_Lime_Reserve__PGT-88202	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611824	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160032	0	PAIRED	PGT-88203	90	24	SRR8349047	SRS4169398	1n_Dun__PGT-88203	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611825	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160033	0	PAIRED	PGT-88204	82	21	SRR8349046	SRS4169399	GG4_S1__PGT-88204	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
151	SAMN10611813	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160034	0	PAIRED	PGT-88192	78	21	SRR8349045	SRS4169400	OG_Kush__PGT-88192	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611827	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160035	0	PAIRED	PGT-88207	75	19	SRR8349044	SRS4169401	Frank-n-Fruit__PGT-88207	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
151	SAMN10611828	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160036	0	PAIRED	PGT-88208	81	20	SRR8349043	SRS4169402	MTF_Cross__PGT-88208	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611829	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160037	0	PAIRED	PGT-88209	95	24	SRR8349042	SRS4169403	Ethos_Citral_Skunk_RBx1__PGT-88209	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611830	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160038	0	PAIRED	PGT-88210	95	23	SRR8349041	SRS4169404	Girl_Scout_Cookies__PGT-88210	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
150	SAMN10611467	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX5160039	0	PAIRED	PGT-198183	91	23	SRR8349040	SRS4169405	Meow_OG__PGT-198183	AMPLICON	PRJNA510566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2018-12-18	Cannabis sativa	ILLUMINA	2018-12-18	SRP173788
